,,,,,,,,,,,,
,Subtotal,,,Sum,,,,,,,"$465,997,066",
,,,,Count,1,,,,,,,
,Delta Third Holdings,Enterprise,employment,,Japan,Osaka,Hirakata,Competitor,001NS00002gm2by,001NS00002gm2byYAA,"$847,983,691",
,,,Subtotal,Sum,,,,,,,"$847,983,691",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$847,983,691",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$847,983,691",
,,,,Count,1,,,,,,,
,Delta Third Inc.,Enterprise,marketing,,Germany,,Regensburg,Competitor,001NS00002gwqd2,001NS00002gwqd2YAA,"$656,025,451",
,,,Subtotal,Sum,,,,,,,"$656,025,451",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$656,025,451",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$656,025,451",
,,,,Count,1,,,,,,,
,Delta Third Industries,Enterprise,Finance,,United States,New York,Buffalo,Partner,001NS00002gm2bi,001NS00002gm2biYAA,"$497,758,144",
,,,Subtotal,Sum,,,,,,,"$497,758,144",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$497,758,144",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$497,758,144",
,,,,Count,1,,,,,,,
,Delta Third Ltd.,Enterprise,technolgy,,United States,New York,Buffalo,Competitor,001NS00002gm2bj,001NS00002gm2bjYAA,"$919,108,439",
,,,Subtotal,Sum,,,,,,,"$919,108,439",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$919,108,439",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$919,108,439",
,,,,Count,1,,,,,,,
,Delta Third Nonprofit,Enterprise,marketing,,United States,California,San Diego,Competitor,001NS00002gm2cJ,001NS00002gm2cJYAQ,"$584,459,986",
,,,Subtotal,Sum,,,,,,,"$584,459,986",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$584,459,986",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$584,459,986",
,,,,Count,1,,,,,,,
,Delta Third Partners,Enterprise,services,,United States,Illinois,Aurora,Competitor,001NS00002gm2bb,001NS00002gm2bbYAA,"$333,662,984",
,,,Subtotal,Sum,,,,,,,"$333,662,984",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$333,662,984",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$333,662,984",
,,,,Count,1,,,,,,,
,Delta Third Solutions,Enterprise,Finance,,United States,Ohio,Cleveland,Prospect,001NS00002gm2bp,001NS00002gm2bpYAA,"$705,945,129",
,,,Subtotal,Sum,,,,,,,"$705,945,129",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$705,945,129",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$705,945,129",
,,,,Count,1,,,,,,,
,Delta Third Ventures,Enterprise,employment,,United States,Ohio,Cincinnati,Competitor,001NS00002gm2bn,001NS00002gm2bnYAA,"$348,100,064",
,,,Subtotal,Sum,,,,,,,"$348,100,064",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$348,100,064",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$348,100,064",
,,,,Count,1,,,,,,,
,Domzoom,SMB,Entertainment,,United States,Ohio,Cincinnati,Customer,001NS00002gm3A7,001NS00002gm3A7YAI,"$4,761,640",
,,,Subtotal,Sum,,,,,,,"$4,761,640",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$4,761,640",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$4,761,640",
,,,,Count,1,,,,,,,
,Doncon,Mid-Market,technolgy,,United States,Pennsylvania,Erie,Customer,001NS00002gm3A8,001NS00002gm3A8YAI,"$158,128,583",
,,,Subtotal,Sum,,,,,,,"$158,128,583",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$158,128,583",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$158,128,583",
,,,,Count,1,,,,,,,
,Donquadtech,Mid-Market,technolgy,,United States,Florida,Orlando,Customer,001NS00002gm2Uj,001NS00002gm2UjYAI,"$235,524,416",
,,,Subtotal,Sum,,,,,,,"$235,524,416",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$235,524,416",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$235,524,416",
,,,,Count,1,,,,,,,
,Dontechi,Enterprise,software,,United States,Texas,Houston,Customer,001NS00002gm3A9,001NS00002gm3A9YAI,"$933,540,301",
,,,Subtotal,Sum,,,,,,,"$933,540,301",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$933,540,301",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$933,540,301",
,,,,Count,1,,,,,,,
,Donware,Mid-Market,marketing,,United States,Texas,San Antonio,Customer,001NS00002gm3AA,001NS00002gm3AAYAY,"$173,644,288",
,,,Subtotal,Sum,,,,,,,"$173,644,288",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$173,644,288",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$173,644,288",
,,,,Count,1,,,,,,,
,Equinox Fifth Branch,Enterprise,employment,,United States,Pennsylvania,Erie,Prospect,001NS00002gm2ce,001NS00002gm2ceYAA,"$432,068,960",
,,,Subtotal,Sum,,,,,,,"$432,068,960",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$432,068,960",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$432,068,960",
,,,,Count,1,,,,,,,
,Equinox Fifth Consulting,SMB,Retail,,United States,Ohio,Toledo,Competitor,001NS00002gm2dF,001NS00002gm2dFYAQ,"$1,711,612",
,,,Subtotal,Sum,,,,,,,"$1,711,612",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$1,711,612",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$1,711,612",
,,,,Count,1,,,,,,,
,Equinox Fifth Group,Mid-Market,Retail,,United States,Ohio,Toledo,Competitor,001NS00002gm2dG,001NS00002gm2dGYAQ,"$205,125,626",
,,,Subtotal,Sum,,,,,,,"$205,125,626",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$205,125,626",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$205,125,626",
,,,,Count,1,,,,,,,
,Equinox Fifth Holdings,Enterprise,technolgy,,United States,Ohio,Toledo,Competitor,001NS00002gm2dH,001NS00002gm2dHYAQ,"$874,138,647",
,,,Subtotal,Sum,,,,,,,"$874,138,647",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$874,138,647",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$874,138,647",
,,,,Count,1,,,,,,,
,Equinox Fifth Inc.,Enterprise,technolgy,,Canada,British Columbia,Victoria,Partner,001NS00002gm2dI,001NS00002gm2dIYAQ,"$398,753,055",
,,,Subtotal,Sum,,,,,,,"$398,753,055",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$398,753,055",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$398,753,055",
,,,,Count,1,,,,,,,
,Equinox Fifth Industries,Mid-Market,medical,,United States,California,San Diego,Competitor,001NS00002gm2d7,001NS00002gm2d7YAA,"$170,904,327",
,,,Subtotal,Sum,,,,,,,"$170,904,327",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$170,904,327",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$170,904,327",
,,,,Count,1,,,,,,,
,Equinox Fifth LLP,Enterprise,technolgy,,United Kingdom,,Newport,Competitor,001NS00002gwqd7,001NS00002gwqd7YAA,"$412,489,713",
,,,Subtotal,Sum,,,,,,,"$412,489,713",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$412,489,713",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$412,489,713",
,,,,Count,1,,,,,,,
,Equinox Fifth Services,Enterprise,employment,,United States,Texas,Houston,Partner,001NS00002gm2cf,001NS00002gm2cfYAA,"$801,760,234",
,,,Subtotal,Sum,,,,,,,"$801,760,234",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$801,760,234",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$801,760,234",
,,,,Count,1,,,,,,,
,Equinox Fifth Solutions,Enterprise,Finance,,United Kingdom,,Dundee,Competitor,001NS00002gwqd5,001NS00002gwqd5YAA,"$848,908,310",
,,,Subtotal,Sum,,,,,,,"$848,908,310",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$848,908,310",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$848,908,310",
,,,,Count,1,,,,,,,
,Equinox Fifth Systems,Enterprise,medical,,United States,California,Los Angeles,Prospect,001NS00002gm2cj,001NS00002gm2cjYAA,"$418,616,839",
,,,Subtotal,Sum,,,,,,,"$418,616,839",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$418,616,839",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$418,616,839",
,,,,Count,1,,,,,,,
,Equinox Fifth Technologies,Enterprise,Finance,,United States,Texas,Houston,Prospect,001NS00002gm2cg,001NS00002gm2cgYAA,"$785,539,312",
,,,Subtotal,Sum,,,,,,,"$785,539,312",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$785,539,312",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$785,539,312",
,,,,Count,1,,,,,,,
,Equinox First Branch,Enterprise,Entertainment,,United States,California,San Francisco,Competitor,001NS00002gm2d9,001NS00002gm2d9YAA,"$743,625,380",
,,,Subtotal,Sum,,,,,,,"$743,625,380",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$743,625,380",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$743,625,380",
,,,,Count,1,,,,,,,
,Equinox First Consulting,Enterprise,Telecommunications,,United States,Ohio,Cincinnati,Competitor,001NS00002gm2cW,001NS00002gm2cWYAQ,"$535,785,105",
,,,Subtotal,Sum,,,,,,,"$535,785,105",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$535,785,105",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$535,785,105",
,,,,Count,1,,,,,,,
,Equinox First Corp,Enterprise,technolgy,,United States,Ohio,Columbus,Partner,001NS00002gm2cZ,001NS00002gm2cZYAQ,"$727,856,762",
,,,Subtotal,Sum,,,,,,,"$727,856,762",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$727,856,762",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$727,856,762",
,,,,Count,1,,,,,,,
,Equinox First Dynamics,Enterprise,technolgy,,United States,Texas,San Antonio,Partner,001NS00002gm2d2,001NS00002gm2d2YAA,"$884,369,643",
,,,Subtotal,Sum,,,,,,,"$884,369,643",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$884,369,643",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$884,369,643",
,,,,Count,1,,,,,,,
,Equinox First Enterprises,Enterprise,services,,United States,New York,Rochester,Prospect,001NS00002gm2cw,001NS00002gm2cwYAA,"$487,440,496",
,,,Subtotal,Sum,,,,,,,"$487,440,496",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$487,440,496",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$487,440,496",
,,,,Count,1,,,,,,,
,Equinox First Holdings,Mid-Market,Finance,,United States,Ohio,Columbus,Partner,001NS00002gm2ca,001NS00002gm2caYAA,"$242,344,533",
,,,Subtotal,Sum,,,,,,,"$242,344,533",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$242,344,533",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$242,344,533",
,,,,Count,1,,,,,,,
,Equinox First LLC,Enterprise,Entertainment,,United States,New York,Rochester,Partner,001NS00002gm2cx,001NS00002gm2cxYAA,"$283,890,993",
,,,Subtotal,Sum,,,,,,,"$283,890,993",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$283,890,993",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$283,890,993",
,,,,Count,1,,,,,,,
,Equinox First LP,Enterprise,medical,,United States,Florida,Miami,Prospect,001NS00002gm2ck,001NS00002gm2ckYAA,"$904,254,956",
,,,Subtotal,Sum,,,,,,,"$904,254,956",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$904,254,956",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$904,254,956",
,,,,Count,1,,,,,,,
,Equinox First Ltd.,Enterprise,technolgy,,United States,Florida,Tampa,Prospect,001NS00002gm2dB,001NS00002gm2dBYAQ,"$729,584,566",
,,,Subtotal,Sum,,,,,,,"$729,584,566",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$729,584,566",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$729,584,566",
,,,,Count,1,,,,,,,
,Equinox First Partners,Enterprise,services,,United States,Texas,Houston,Partner,001NS00002gm2ch,001NS00002gm2chYAA,"$296,687,636",
,,,Subtotal,Sum,,,,,,,"$296,687,636",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$296,687,636",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$296,687,636",
,,,,Count,1,,,,,,,
,Equinox First Systems,Enterprise,services,,United States,Illinois,Chicago,Prospect,001NS00002gm2cT,001NS00002gm2cTYAQ,"$306,614,858",
,,,Subtotal,Sum,,,,,,,"$306,614,858",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$306,614,858",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$306,614,858",
,,,,Count,1,,,,,,,
,Equinox First Technologies,Enterprise,Finance,,United States,Florida,Tampa,Prospect,001NS00002gm2dC,001NS00002gm2dCYAQ,"$568,058,249",
,,,Subtotal,Sum,,,,,,,"$568,058,249",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$568,058,249",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$568,058,249",
,,,,Count,1,,,,,,,
,Equinox Fourth Branch,Enterprise,Finance,,United States,Florida,Tampa,Competitor,001NS00002gm2dD,001NS00002gm2dDYAQ,"$944,019,436",
,,,Subtotal,Sum,,,,,,,"$944,019,436",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$944,019,436",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$944,019,436",
,,,,Count,1,,,,,,,
,Equinox Fourth Corp,Enterprise,Retail,,United States,New York,New York City,Competitor,001NS00002gm2co,001NS00002gm2coYAA,"$271,537,777",
,,,Subtotal,Sum,,,,,,,"$271,537,777",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$271,537,777",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$271,537,777",
,,,,Count,1,,,,,,,
,Equinox Fourth Enterprises,Mid-Market,software,,United States,New York,Rochester,Partner,001NS00002gm2cy,001NS00002gm2cyYAA,"$96,537,080",
,,,Subtotal,Sum,,,,,,,"$96,537,080",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$96,537,080",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$96,537,080",
,,,,Count,1,,,,,,,
,Equinox Fourth Group,Enterprise,software,,United States,Ohio,Cincinnati,Competitor,001NS00002gm2cX,001NS00002gm2cXYAQ,"$915,746,279",
,,,Subtotal,Sum,,,,,,,"$915,746,279",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$915,746,279",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$915,746,279",
,,,,Count,1,,,,,,,
,Equinox Fourth Holdings,Enterprise,Finance,,United States,Texas,Dallas,Prospect,001NS00002gm2cb,001NS00002gm2cbYAA,"$550,370,050",
,,,Subtotal,Sum,,,,,,,"$550,370,050",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$550,370,050",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$550,370,050",
,,,,Count,1,,,,,,,
,Equinox Fourth Industries,Enterprise,medical,,United States,California,San Diego,Competitor,001NS00002gm2d8,001NS00002gm2d8YAA,"$329,796,242",
,,,Subtotal,Sum,,,,,,,"$329,796,242",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$329,796,242",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$329,796,242",
,,,,Count,1,,,,,,,
,Equinox Fourth LLC,Mid-Market,marketing,,United States,Illinois,Naperville,Competitor,001NS00002gm2cn,001NS00002gm2cnYAA,"$50,473,378",
,,,Subtotal,Sum,,,,,,,"$50,473,378",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$50,473,378",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$50,473,378",
,,,,Count,1,,,,,,,
,Equinox Fourth Partners,Enterprise,marketing,,United States,New York,New York City,Competitor,001NS00002gm2cp,001NS00002gm2cpYAA,"$946,193,072",
,,,Subtotal,Sum,,,,,,,"$946,193,072",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$946,193,072",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$946,193,072",
,,,,Count,1,,,,,,,
,Equinox Fourth S Corp,Enterprise,technolgy,,United States,New York,Albany,Competitor,001NS00002gm2cP,001NS00002gm2cPYAQ,"$458,018,650",
,,,Subtotal,Sum,,,,,,,"$458,018,650",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$458,018,650",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$458,018,650",
,,,,Count,1,,,,,,,
,Equinox Fourth Ventures,Enterprise,employment,,United Kingdom,,Manchester,Competitor,001NS00002gwqd6,001NS00002gwqd6YAA,"$386,583,638",
,,,Subtotal,Sum,,,,,,,"$386,583,638",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$386,583,638",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$386,583,638",
,,,,Count,1,,,,,,,
,Equinox Second Consulting,Enterprise,medical,,United States,Illinois,Chicago,Competitor,001NS00002gm2cU,001NS00002gm2cUYAQ,"$436,715,694",
,,,Subtotal,Sum,,,,,,,"$436,715,694",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$436,715,694",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$436,715,694",
,,,,Count,1,,,,,,,
,Equinox Second Corp,Enterprise,medical,,United States,California,San Francisco,Competitor,001NS00002gm2dA,001NS00002gm2dAYAQ,"$448,771,391",
,,,Subtotal,Sum,,,,,,,"$448,771,391",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$448,771,391",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$448,771,391",
,,,,Count,1,,,,,,,
,Equinox Second Dynamics,Enterprise,Retail,,United States,Illinois,Chicago,Partner,001NS00002gm2cV,001NS00002gm2cVYAQ,"$661,228,659",
,,,Subtotal,Sum,,,,,,,"$661,228,659",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$661,228,659",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$661,228,659",
,,,,Count,1,,,,,,,
,Equinox Second Enterprises,Enterprise,medical,,United States,Florida,Miami,Partner,001NS00002gm2cl,001NS00002gm2clYAA,"$916,056,537",
,,,Subtotal,Sum,,,,,,,"$916,056,537",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$916,056,537",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$916,056,537",
,,,,Count,1,,,,,,,
,Equinox Second Group,Enterprise,services,,Japan,Osaka,Osaka,Partner,001NS00002gm2cu,001NS00002gm2cuYAA,"$331,125,351",
,,,Subtotal,Sum,,,,,,,"$331,125,351",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$331,125,351",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$331,125,351",
,,,,Count,1,,,,,,,
,Equinox Second Inc.,Enterprise,Entertainment,,United States,Texas,San Antonio,Prospect,001NS00002gm2d3,001NS00002gm2d3YAA,"$346,192,558",
,,,Subtotal,Sum,,,,,,,"$346,192,558",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$346,192,558",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$346,192,558",
,,,,Count,1,,,,,,,
,Equinox Second Industries,Enterprise,medical,,United States,New York,New York City,Competitor,001NS00002gm2cq,001NS00002gm2cqYAA,"$708,773,870",
,,,Subtotal,Sum,,,,,,,"$708,773,870",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$708,773,870",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$708,773,870",
,,,,Count,1,,,,,,,
,Equinox Second LLP,Enterprise,software,,United States,New York,Albany,Competitor,001NS00002gm2cQ,001NS00002gm2cQYAQ,"$493,212,094",
,,,Subtotal,Sum,,,,,,,"$493,212,094",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$493,212,094",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$493,212,094",
,,,,Count,1,,,,,,,
,Equinox Second Ltd.,Enterprise,marketing,,United States,Texas,San Antonio,Competitor,001NS00002gm2d4,001NS00002gm2d4YAA,"$570,308,364",
,,,Subtotal,Sum,,,,,,,"$570,308,364",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$570,308,364",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$570,308,364",
,,,,Count,1,,,,,,,
,Equinox Second Networks,Enterprise,marketing,,United States,New York,New York City,Partner,001NS00002gm2cr,001NS00002gm2crYAA,"$978,023,433",
,,,Subtotal,Sum,,,,,,,"$978,023,433",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$978,023,433",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$978,023,433",
,,,,Count,1,,,,,,,
,Equinox Second Nonprofit,Enterprise,Finance,,United States,Florida,Orlando,Prospect,001NS00002gm2ct,001NS00002gm2ctYAA,"$977,651,591",
,,,Subtotal,Sum,,,,,,,"$977,651,591",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$977,651,591",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$977,651,591",
,,,,Count,1,,,,,,,
,Equinox Second Partners,Enterprise,services,,United States,Florida,Tampa,Competitor,001NS00002gm2dE,001NS00002gm2dEYAQ,"$859,373,045",
,,,Subtotal,Sum,,,,,,,"$859,373,045",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$859,373,045",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$859,373,045",
,,,,Count,1,,,,,,,
,Equinox Second Services,Enterprise,Retail,,United States,Texas,San Antonio,Competitor,001NS00002gm2d5,001NS00002gm2d5YAA,"$485,253,013",
,,,Subtotal,Sum,,,,,,,"$485,253,013",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$485,253,013",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$485,253,013",
,,,,Count,1,,,,,,,
,Equinox Second Technologies,Enterprise,medical,,United States,Texas,Dallas,Partner,001NS00002gm2cc,001NS00002gm2ccYAA,"$821,307,645",
,,,Subtotal,Sum,,,,,,,"$821,307,645",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$821,307,645",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$821,307,645",
,,,,Count,1,,,,,,,
,Equinox Second Ventures,Enterprise,technolgy,,United States,Pennsylvania,Pittsburgh,Prospect,001NS00002gm2cv,001NS00002gm2cvYAA,"$776,570,413",
,,,Subtotal,Sum,,,,,,,"$776,570,413",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$776,570,413",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$776,570,413",
,,,,Count,1,,,,,,,
,Equinox Third Branch,Mid-Market,Entertainment,,United States,Texas,San Antonio,Prospect,001NS00002gm2d6,001NS00002gm2d6YAA,"$121,233,057",
,,,Subtotal,Sum,,,,,,,"$121,233,057",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$121,233,057",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$121,233,057",
,,,,Count,1,,,,,,,
,Equinox Third Consulting,Enterprise,Retail,,United States,New York,Rochester,Partner,001NS00002gm2cz,001NS00002gm2czYAA,"$606,458,500",
,,,Subtotal,Sum,,,,,,,"$606,458,500",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$606,458,500",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$606,458,500",
,,,,Count,1,,,,,,,
,Equinox Third Group,Enterprise,services,,United States,Florida,Miami,Partner,001NS00002gm2cm,001NS00002gm2cmYAA,"$656,156,424",
,,,Subtotal,Sum,,,,,,,"$656,156,424",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$656,156,424",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$656,156,424",
,,,,Count,1,,,,,,,
,Equinox Third Industries,Enterprise,medical,,Brazil,Minas Gerais,Belo Horizonte,Prospect,001NS00002gm2cR,001NS00002gm2cRYAQ,"$695,922,146",
,,,Subtotal,Sum,,,,,,,"$695,922,146",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$695,922,146",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$695,922,146",
,,,,Count,1,,,,,,,
,Equinox Third LLC,Enterprise,Telecommunications,,United States,New York,Rochester,Competitor,001NS00002gm2d0,001NS00002gm2d0YAA,"$755,918,001",
,,,Subtotal,Sum,,,,,,,"$755,918,001",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$755,918,001",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$755,918,001",
,,,,Count,1,,,,,,,
,Equinox Third LLP,Enterprise,Finance,,Canada,Quebec,Laval,Partner,001NS00002gm2ci,001NS00002gm2ciYAA,"$381,623,808",
,,,Subtotal,Sum,,,,,,,"$381,623,808",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$381,623,808",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$381,623,808",
,,,,Count,1,,,,,,,
,Equinox Third LP,Enterprise,technolgy,,United States,New York,Buffalo,Competitor,001NS00002gm2cS,001NS00002gm2cSYAQ,"$478,144,199",
,,,Subtotal,Sum,,,,,,,"$478,144,199",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$478,144,199",
