,,,,,,,,,,,,
,,Subtotal,,Sum,,,,,,,"$4,639,066,851",
,,,,Count,7,,,,,,,
,,Retail,SMB,,Right Third S Corp,Competitor,Kamakura,Kanagawa,001NS00002gm356,001NS00002gm356YAA,"$6,999,438",
,,,Subtotal,Sum,,,,,,,"$6,999,438",
,,,,Count,1,,,,,,,
,,,Enterprise,,Silver Second Services,Competitor,Ichinomiya,Aichi,001NS00002gm368,001NS00002gm368YAA,"$564,480,955",
,,,,,Ganjaflex,Customer,Fujisawa,Kanagawa,001NS00002gm3AE,001NS00002gm3AEYAY,"$366,032,306",
,,,Subtotal,Sum,,,,,,,"$930,513,261",
,,,,Count,2,,,,,,,
,,Subtotal,,Sum,,,,,,,"$937,512,699",
,,,,Count,3,,,,,,,
,,Telecommunications,Enterprise,,Global First Dynamics,Prospect,Kawasaki,Kanagawa,001NS00002gm2ib,001NS00002gm2ibYAA,"$997,713,506",
,,,,,Iron Fifth Partners,Prospect,Ichinomiya,Aichi,001NS00002gm2nJ,001NS00002gm2nJYAQ,"$591,913,655",
,,,,,United Third Dynamics,Partner,Ichinomiya,Aichi,001NS00002gm39R,001NS00002gm39RYAQ,"$926,367,429",
,,,Subtotal,Sum,,,,,,,"$2,515,994,590",
,,,,Count,3,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,515,994,590",
,,,,Count,3,,,,,,,
,,software,Mid-Market,,Right Fifth Ltd.,Competitor,Hirakata,Osaka,001NS00002gm353,001NS00002gm353YAA,"$91,946,959",
,,,Subtotal,Sum,,,,,,,"$91,946,959",
,,,,Count,1,,,,,,,
,,,Enterprise,,Atlas Fourth Consulting,Prospect,Hirakata,Osaka,001NS00002gm2W2,001NS00002gm2W2YAI,"$744,421,469",
,,,,,Peak Fourth S Corp,Prospect,Kamakura,Kanagawa,001NS00002gm2tY,001NS00002gm2tYYAQ,"$861,345,418",
,,,,,Pioneer Fourth LLC,Partner,Ichinomiya,Aichi,001NS00002gm2uQ,001NS00002gm2uQYAQ,"$482,994,582",
,,,Subtotal,Sum,,,,,,,"$2,088,761,469",
,,,,Count,3,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,180,708,428",
,,,,Count,4,,,,,,,
,,services,Enterprise,,Equinox Second Group,Partner,Osaka,Osaka,001NS00002gm2cu,001NS00002gm2cuYAA,"$331,125,351",
,,,Subtotal,Sum,,,,,,,"$331,125,351",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$331,125,351",
,,,,Count,1,,,,,,,
,,medical,SMB,,Fusion Fourth Ventures,Competitor,Osaka,Osaka,001NS00002gm2hp,001NS00002gm2hpYAA,"$3,260,547",
,,,Subtotal,Sum,,,,,,,"$3,260,547",
,,,,Count,1,,,,,,,
,,,Mid-Market,,Bear Third Holdings,Prospect,Fujisawa,Kanagawa,001NS00002gm2X0,001NS00002gm2X0YAI,"$156,664,958",
,,,Subtotal,Sum,,,,,,,"$156,664,958",
,,,,Count,1,,,,,,,
,,,Enterprise,,Apex Fourth Consulting,Prospect,Osaka,Osaka,001NS00002gm2VI,001NS00002gm2VIYAY,"$907,028,393",
,,,,,Iron Fifth Systems,Prospect,Yokohama,Kanagawa,001NS00002gm2no,001NS00002gm2noYAA,"$826,799,571",
,,,,,Silver First LLP,Partner,Toyota,Aichi,001NS00002gm36c,001NS00002gm36cYAA,"$344,657,388",
,,,Subtotal,Sum,,,,,,,"$2,078,485,352",
,,,,Count,3,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,238,410,857",
,,,,Count,5,,,,,,,
,,technolgy,Mid-Market,,Summit Third Ventures,Competitor,Osaka,Osaka,001NS00002gm37A,001NS00002gm37AYAQ,"$69,460,240",
,,,Subtotal,Sum,,,,,,,"$69,460,240",
,,,,Count,1,,,,,,,
,,,Enterprise,,Iron First Consulting,Competitor,Yokohama,Kanagawa,001NS00002gm2np,001NS00002gm2npYAA,"$578,585,264",
,,,Subtotal,Sum,,,,,,,"$578,585,264",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$648,045,504",
,,,,Count,2,,,,,,,
,,marketing,Enterprise,,Blue Fifth Nonprofit,Competitor,Shinjuku,Tokyo,001NS00002gm2bW,001NS00002gm2bWYAQ,"$310,741,293",
,,,,,Pioneer Third Enterprises,Competitor,Shibuya,Tokyo,001NS00002gm2v7,001NS00002gm2v7YAA,"$431,790,373",
,,,,,Prime Second Technologies,Partner,Okazaki,Aichi,001NS00002gm2vc,001NS00002gm2vcYAA,"$541,887,725",
,,,,,Summit Fourth Networks,Partner,Toyonaka,Osaka,001NS00002gm37X,001NS00002gm37XYAQ,"$370,157,207",
,,,,,United First Dynamics,Partner,Shinjuku,Tokyo,001NS00002gm39v,001NS00002gm39vYAA,"$817,037,092",
,,,Subtotal,Sum,,,,,,,"$2,471,613,690",
,,,,Count,5,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,471,613,690",
,,,,Count,5,,,,,,,
,,employment,Enterprise,,Atlas Fourth Branch,Competitor,Toyota,Aichi,001NS00002gm2Wa,001NS00002gm2WaYAI,"$710,552,432",
,,,,,Delta Third Holdings,Competitor,Hirakata,Osaka,001NS00002gm2by,001NS00002gm2byYAA,"$847,983,691",
,,,,,Delta Fourth Industries,Prospect,Osaka,Osaka,001NS00002gm2c9,001NS00002gm2c9YAA,"$519,455,087",
,,,,,Evergreen Third Partners,Competitor,Okazaki,Aichi,001NS00002gm2gr,001NS00002gm2grYAA,"$376,012,684",
,,,,,Nova Third Ventures,Partner,Shibuya,Tokyo,001NS00002gm2tB,001NS00002gm2tBYAQ,"$786,698,604",
,,,Subtotal,Sum,,,,,,,"$3,240,702,498",
,,,,Count,5,,,,,,,
,,Subtotal,,Sum,,,,,,,"$3,240,702,498",
,,,,Count,5,,,,,,,
,Subtotal,,,Sum,,,,,,,"$21,166,664,973",
,,,,Count,39,,,,,,,
,Jordan,marketing,Enterprise,,Mathtouch,Customer,Irbid,,001NS00002gwSMh,001NS00002gwSMhYAM,"$505,063,674",
,,,Subtotal,Sum,,,,,,,"$505,063,674",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$505,063,674",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$505,063,674",
,,,,Count,1,,,,,,,
,Kenya,medical,Mid-Market,,Betatech,Customer,Naivasha,,001NS00002gwSMc,001NS00002gwSMcYAM,"$179,970,095",
,,,Subtotal,Sum,,,,,,,"$179,970,095",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$179,970,095",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$179,970,095",
,,,,Count,1,,,,,,,
,"Korea, Republic of",technolgy,Enterprise,,Hottechi,Customer,Gwangsan-gu,,001NS00002gwSMg,001NS00002gwSMgYAM,"$735,532,662",
,,,Subtotal,Sum,,,,,,,"$735,532,662",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$735,532,662",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$735,532,662",
,,,,Count,1,,,,,,,
,Norway,technolgy,Mid-Market,,Globex Corporation,Customer,Levanger,,001NS00002gwSMf,001NS00002gwSMfYAM,"$155,046,189",
,,,Subtotal,Sum,,,,,,,"$155,046,189",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$155,046,189",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$155,046,189",
,,,,Count,1,,,,,,,
,Panama,technolgy,Enterprise,,Rangreen,Customer,Panama City,,001NS00002gwSMi,001NS00002gwSMiYAM,"$328,631,529",
,,,Subtotal,Sum,,,,,,,"$328,631,529",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$328,631,529",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$328,631,529",
,,,,Count,1,,,,,,,
,Philippines,medical,Mid-Market,,Bioholding,Customer,Bansalan,,001NS00002gwSMd,001NS00002gwSMdYAM,"$120,924,202",
,,,Subtotal,Sum,,,,,,,"$120,924,202",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$120,924,202",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$120,924,202",
,,,,Count,1,,,,,,,
,Poland,marketing,Mid-Market,,Sunnamplex,Customer,Kalisz,,001NS00002gwSMl,001NS00002gwSMlYAM,"$112,344,051",
,,,Subtotal,Sum,,,,,,,"$112,344,051",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$112,344,051",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$112,344,051",
,,,,Count,1,,,,,,,
,Romania,Retail,SMB,,Sumace,Customer,Cluj-Napoca,,001NS00002gwSMk,001NS00002gwSMkYAM,"$7,847,715",
,,,Subtotal,Sum,,,,,,,"$7,847,715",
,,,,Count,1,,,,,,,
,,Subtotal,,Sum,,,,,,,"$7,847,715",
,,,,Count,1,,,,,,,
,Subtotal,,,Sum,,,,,,,"$7,847,715",
,,,,Count,1,,,,,,,
,United Kingdom,Entertainment,Enterprise,,Blue Fourth Group,Partner,Stockport,,001NS00002gwqcv,001NS00002gwqcvYAA,"$910,458,005",
,,,,,Blue Fourth Inc.,Partner,Westminster,,001NS00002gwqcw,001NS00002gwqcwYAA,"$764,872,415",
,,,,,Evergreen First Dynamics,Competitor,Glasgow,,001NS00002gwqdA,001NS00002gwqdAYAQ,"$427,202,714",
,,,,,Golden Fourth Industries,Partner,Glasgow,,001NS00002gwqdH,001NS00002gwqdHYAQ,"$437,893,895",
,,,,,NextGen First Industries,Prospect,Greenwich,,001NS00002gwqdS,001NS00002gwqdSYAQ,"$934,670,521",
,,,Subtotal,Sum,,,,,,,"$3,475,097,550",
,,,,Count,5,,,,,,,
,,Subtotal,,Sum,,,,,,,"$3,475,097,550",
,,,,Count,5,,,,,,,
,,Finance,Mid-Market,,Silver Fourth Group,Competitor,Wrexham,,001NS00002gwqe4,001NS00002gwqe4YAA,"$14,714,053",
,,,Subtotal,Sum,,,,,,,"$14,714,053",
,,,,Count,1,,,,,,,
,,,Enterprise,,Equinox Fifth Solutions,Competitor,Dundee,,001NS00002gwqd5,001NS00002gwqd5YAA,"$848,908,310",
,,,,,Golden Fifth Systems,Competitor,Greenwich,,001NS00002gwqdI,001NS00002gwqdIYAQ,"$627,891,676",
,,,,,Quantum First Logistics,Partner,Cardiff,,001NS00002gwqdm,001NS00002gwqdmYAA,"$368,641,063",
,,,,,Red Third Industries,Prospect,Westminster,,001NS00002gwqdx,001NS00002gwqdxYAA,"$340,948,576",
,,,Subtotal,Sum,,,,,,,"$2,186,389,625",
,,,,Count,4,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,201,103,678",
,,,,Count,5,,,,,,,
,,Retail,Enterprise,,Delta Second Branch,Prospect,Stockport,,001NS00002gwqd3,001NS00002gwqd3YAA,"$302,181,711",
,,,,,NextGen Second LLC,Competitor,Salford,,001NS00002gwqdU,001NS00002gwqdUYAQ,"$808,105,297",
,,,,,Peak Second Technologies,Prospect,Cardiff,,001NS00002gwqdb,001NS00002gwqdbYAA,"$251,337,625",
,,,,,Prime Third Inc.,Competitor,Stockport,,001NS00002gwqdj,001NS00002gwqdjYAA,"$605,806,402",
,,,Subtotal,Sum,,,,,,,"$1,967,431,035",
,,,,Count,4,,,,,,,
,,Subtotal,,Sum,,,,,,,"$1,967,431,035",
,,,,Count,4,,,,,,,
,,Telecommunications,Enterprise,,NextGen Second Inc.,Competitor,Croydon,,001NS00002gwqdQ,001NS00002gwqdQYAQ,"$883,728,209",
,,,,,Nova Fifth LLC,Competitor,Stockport,,001NS00002gwqda,001NS00002gwqdaYAA,"$326,111,878",
,,,,,Pioneer Third Corp,Partner,Manchester,,001NS00002gwqdg,001NS00002gwqdgYAA,"$991,334,821",
,,,Subtotal,Sum,,,,,,,"$2,201,174,908",
,,,,Count,3,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,201,174,908",
,,,,Count,3,,,,,,,
,,software,Enterprise,,Delta Fifth LP,Competitor,Dundee,,001NS00002gwqcy,001NS00002gwqcyYAA,"$972,936,329",
,,,,,Evergreen Third Networks,Competitor,Aberdeen,,001NS00002gwqd8,001NS00002gwqd8YAA,"$893,793,870",
,,,,,NextGen Third LLC,Prospect,Camden,,001NS00002gwqdO,001NS00002gwqdOYAQ,"$542,525,190",
,,,,,NextGen Second Networks,Prospect,Croydon,,001NS00002gwqdR,001NS00002gwqdRYAQ,"$681,619,422",
,,,,,Nova Third Technologies,Competitor,Camden,,001NS00002gwqdW,001NS00002gwqdWYAQ,"$856,373,918",
,,,,,Prime Third LLC,Competitor,Camden,,001NS00002gwqdh,001NS00002gwqdhYAA,"$628,524,460",
,,,Subtotal,Sum,,,,,,,"$4,575,773,189",
,,,,Count,6,,,,,,,
,,Subtotal,,Sum,,,,,,,"$4,575,773,189",
,,,,Count,6,,,,,,,
,,services,Enterprise,,Delta Fifth Corp,Prospect,Greenwich,,001NS00002gwqd0,001NS00002gwqd0YAA,"$636,055,534",
,,,,,Iron Fifth Dynamics,Competitor,Bolton,,001NS00002gwqdJ,001NS00002gwqdJYAQ,"$341,836,078",
,,,,,NextGen Fourth Branch,Competitor,Croydon,,001NS00002gwqdP,001NS00002gwqdPYAQ,"$651,578,585",
,,,,,Silver Fifth Solutions,Prospect,Aberdeen,,001NS00002gwqe0,001NS00002gwqe0YAA,"$317,742,397",
,,,Subtotal,Sum,,,,,,,"$1,947,212,594",
,,,,Count,4,,,,,,,
,,Subtotal,,Sum,,,,,,,"$1,947,212,594",
,,,,Count,4,,,,,,,
,,medical,Enterprise,,Evergreen Fifth Ventures,Partner,Glasgow,,001NS00002gwqd9,001NS00002gwqd9YAA,"$756,041,726",
,,,,,NextGen Fifth Industries,Prospect,Newport,,001NS00002gwqdT,001NS00002gwqdTYAQ,"$856,128,677",
,,,,,Peak Third Partners,Competitor,Swansea,,001NS00002gwqde,001NS00002gwqdeYAA,"$256,527,675",
,,,,,Pioneer First Enterprises,Prospect,Croydon,,001NS00002gwqdf,001NS00002gwqdfYAA,"$966,156,111",
,,,,,Prime Third Branch,Prospect,Wrexham,,001NS00002gwqdl,001NS00002gwqdlYAA,"$322,232,476",
,,,,,Silver Fourth LP,Competitor,Camden,,001NS00002gwqe2,001NS00002gwqe2YAA,"$563,770,180",
,,,Subtotal,Sum,,,,,,,"$3,720,856,845",
,,,,Count,6,,,,,,,
,,Subtotal,,Sum,,,,,,,"$3,720,856,845",
,,,,Count,6,,,,,,,
,,technolgy,Enterprise,,Bear Fourth Services,Competitor,Stockport,,001NS00002gwpnG,001NS00002gwpnGYAQ,"$418,193,734",
,,,,,Equinox Fifth LLP,Competitor,Newport,,001NS00002gwqd7,001NS00002gwqd7YAA,"$412,489,713",
,,,,,Redwood Fifth S Corp,Competitor,Stockport,,001NS00002gwqdw,001NS00002gwqdwYAA,"$419,928,578",
,,,Subtotal,Sum,,,,,,,"$1,250,612,025",
,,,,Count,3,,,,,,,
,,Subtotal,,Sum,,,,,,,"$1,250,612,025",
,,,,Count,3,,,,,,,
,,marketing,Enterprise,,Delta Fifth Enterprises,Partner,Manchester,,001NS00002gwqd1,001NS00002gwqd1YAA,"$978,858,867",
,,,,,Redwood Fifth LP,Partner,Edinburgh,,001NS00002gwqdt,001NS00002gwqdtYAA,"$429,329,532",
,,,Subtotal,Sum,,,,,,,"$1,408,188,399",
,,,,Count,2,,,,,,,
,,Subtotal,,Sum,,,,,,,"$1,408,188,399",
,,,,Count,2,,,,,,,
,,employment,Mid-Market,,Fusion Fifth LP,Competitor,Glasgow,,001NS00002gwqdD,001NS00002gwqdDYAQ,"$15,057,081",
,,,Subtotal,Sum,,,,,,,"$15,057,081",
,,,,Count,1,,,,,,,
,,,Enterprise,,Atlas First Enterprises,Partner,Glasgow,,001NS00002gwpnD,001NS00002gwpnDYAQ,"$815,035,348",
,,,,,Equinox Fourth Ventures,Competitor,Manchester,,001NS00002gwqd6,001NS00002gwqd6YAA,"$386,583,638",
,,,,,Iron First Group,Partner,Bolton,,001NS00002gwqdK,001NS00002gwqdKYAQ,"$664,572,587",
,,,,,Iron Second Logistics,Partner,Greenwich,,001NS00002gwqdL,001NS00002gwqdLYAQ,"$256,185,224",
,,,,,Miracle Third LLC,Prospect,Croydon,,001NS00002gwqdM,001NS00002gwqdMYAQ,"$465,422,914",
,,,Subtotal,Sum,,,,,,,"$2,587,799,711",
,,,,Count,5,,,,,,,
,,Subtotal,,Sum,,,,,,,"$2,602,856,792",
,,,,Count,6,,,,,,,
,Subtotal,,,Sum,,,,,,,"$25,350,307,015",
,,,,Count,44,,,,,,,
,United States,Entertainment,SMB,,Domzoom,Customer,Cincinnati,Ohio,001NS00002gm3A7,001NS00002gm3A7YAI,"$4,761,640",
,,,,,Plusstrip,Customer,Rockford,Illinois,001NS00002gm3AZ,001NS00002gm3AZYAY,"$4,837,731",
,,,,,Zoomit,Customer,Houston,Texas,001NS00002gm3At,001NS00002gm3AtYAI,"$2,094,883",
,,,Subtotal,Sum,,,,,,,"$11,694,254",
,,,,Count,3,,,,,,,
,,,Mid-Market,,Bear Fourth Holdings,Competitor,Dallas,Texas,001NS00002gm2Ww,001NS00002gm2WwYAI,"$207,090,028",
,,,,,Equinox Third Branch,Prospect,San Antonio,Texas,001NS00002gm2d6,001NS00002gm2d6YAA,"$121,233,057",
,,,,,Global First Industries,Competitor,Cincinnati,Ohio,001NS00002gm2iQ,001NS00002gm2iQYAQ,"$246,720,554",
,,,,,Miracle First Solutions,Competitor,Chicago,Illinois,001NS00002gm2o0,001NS00002gm2o0YAA,"$47,846,476",
,,,,,NextGen Fifth Ventures,Competitor,San Diego,California,001NS00002gm2pO,001NS00002gm2pOYAQ,"$119,992,100",
,,,,,Red Fifth Dynamics,Prospect,Albany,New York,001NS00002gm2zl,001NS00002gm2zlYAA,"$79,223,787",
,,,,,Right Second LLP,Competitor,San Diego,California,001NS00002gm35T,001NS00002gm35TYAQ,"$96,075,563",
,,,,,Massive Dynamic,Customer,Buffalo,New York,001NS00002gm3AV,001NS00002gm3AVYAY,"$204,959,290",
,,,Subtotal,Sum,,,,,,,"$1,123,140,855",
,,,,Count,8,,,,,,,
,,,Enterprise,,Cheers,Customer,Jacksonville,Florida,001NS00002gm2Ua,001NS00002gm2UaYAI,"$663,636,380",
,,,,,Apex Second LLC,Competitor,Albany,New York,001NS00002gm2Uo,001NS00002gm2UoYAI,"$792,051,392",
,,,,,Apex Fourth S Corp,Competitor,Chicago,Illinois,001NS00002gm2Uy,001NS00002gm2UyYAI,"$286,034,368",
,,,,,Apex Fifth Holdings,Partner,Philadelphia,Pennsylvania,001NS00002gm2VJ,001NS00002gm2VJYAY,"$850,565,942",
,,,,,Apex Third Nonprofit,Competitor,San Antonio,Texas,001NS00002gm2VU,001NS00002gm2VUYAY,"$600,578,285",
,,,,,Apex First LP,Competitor,Tampa,Florida,001NS00002gm2Va,001NS00002gm2VaYAI,"$809,747,818",
,,,,,Atlas First Services,Prospect,Columbus,Ohio,001NS00002gm2Vv,001NS00002gm2VvYAI,"$525,838,504",
,,,,,Atlas Third Ventures,Competitor,Erie,Pennsylvania,001NS00002gm2W0,001NS00002gm2W0YAI,"$960,136,590",
,,,,,Atlas First Nonprofit,Competitor,New York City,New York,001NS00002gm2WE,001NS00002gm2WEYAY,"$762,110,396",
,,,,,Atlas Fourth LP,Partner,New York City,New York,001NS00002gm2WF,001NS00002gm2WFYAY,"$309,263,617",
,,,,,Atlas Second LLP,Prospect,Pittsburgh,Pennsylvania,001NS00002gm2WL,001NS00002gm2WLYAY,"$443,952,544",
,,,,,Bear Fifth Ventures,Prospect,Allentown,Pennsylvania,001NS00002gm2We,001NS00002gm2WeYAI,"$287,745,550",
,,,,,Bear First Holdings,Partner,Chicago,Illinois,001NS00002gm2Wk,001NS00002gm2WkYAI,"$796,502,836",
,,,,,Bear Second Consulting,Competitor,Chicago,Illinois,001NS00002gm2Wm,001NS00002gm2WmYAI,"$722,992,168",
,,,,,Bear First Industries,Competitor,Cleveland,Ohio,001NS00002gm2Wr,001NS00002gm2WrYAI,"$677,407,038",
,,,,,Bear Fifth Technologies,Partner,Pittsburgh,Pennsylvania,001NS00002gm2XI,001NS00002gm2XIYAY,"$900,339,921",
,,,,,Blue Fifth LLC,Competitor,Allentown,Pennsylvania,001NS00002gm2ad,001NS00002gm2adYAA,"$642,401,194",
,,,,,Blue Third Partners,Competitor,Allentown,Pennsylvania,001NS00002gm2ag,001NS00002gm2agYAA,"$585,474,448",
,,,,,Blue Third Systems,Prospect,Columbus,Ohio,001NS00002gm2as,001NS00002gm2asYAA,"$800,711,934",
,,,,,Blue Second LP,Competitor,New York City,New York,001NS00002gm2b6,001NS00002gm2b6YAA,"$652,527,049",
,,,,,Blue Third Networks,Partner,Orlando,Florida,001NS00002gm2b8,001NS00002gm2b8YAA,"$325,173,035",
,,,,,Blue Third Solutions,Partner,Philadelphia,Pennsylvania,001NS00002gm2bC,001NS00002gm2bCYAQ,"$446,942,736",
,,,,,Blue Fourth Nonprofit,Prospect,Rockford,Illinois,001NS00002gm2bJ,001NS00002gm2bJYAQ,"$259,456,936",
,,,,,Blue Fifth Technologies,Prospect,Sacramento,California,001NS00002gm2bK,001NS00002gm2bKYAQ,"$984,171,518",
,,,,,Blue Second Inc.,Competitor,San Francisco,California,001NS00002gm2bT,001NS00002gm2bTYAQ,"$394,364,794",
,,,,,Delta First Ventures,Competitor,Albany,New York,001NS00002gm2bY,001NS00002gm2bYYAQ,"$928,201,997",
,,,,,Delta Fifth Networks,Competitor,Chicago,Illinois,001NS00002gm2bk,001NS00002gm2bkYAA,"$500,004,491",
,,,,,Delta Fourth Systems,Prospect,Chicago,Illinois,001NS00002gm2bl,001NS00002gm2blYAA,"$424,831,736",
,,,,,Delta First Nonprofit,Competitor,Naperville,Illinois,001NS00002gm2c4,001NS00002gm2c4YAA,"$580,071,763",
,,,,,Equinox Third Ltd.,Competitor,Dallas,Texas,001NS00002gm2cd,001NS00002gm2cdYAA,"$574,732,298",
,,,,,Equinox First LLC,Partner,Rochester,New York,001NS00002gm2cx,001NS00002gm2cxYAA,"$283,890,993",
,,,,,Equinox Second Inc.,Prospect,San Antonio,Texas,001NS00002gm2d3,001NS00002gm2d3YAA,"$346,192,558",
,,,,,Equinox First Branch,Competitor,San Francisco,California,001NS00002gm2d9,001NS00002gm2d9YAA,"$743,625,380",
,,,,,Evergreen Fifth Industries,Prospect,Cincinnati,Ohio,001NS00002gm2dQ,001NS00002gm2dQYAQ,"$884,785,414",
,,,,,Evergreen Fourth Consulting,Prospect,Orlando,Florida,001NS00002gm2gs,001NS00002gm2gsYAA,"$498,233,235",
,,,,,Evergreen First Solutions,Competitor,Rockford,Illinois,001NS00002gm2h0,001NS00002gm2h0YAA,"$687,854,641",
,,,,,Evergreen Second Inc.,Partner,Sacramento,California,001NS00002gm2h1,001NS00002gm2h1YAA,"$469,891,783",
,,,,,Evergreen Fifth S Corp,Competitor,Toledo,Ohio,001NS00002gm2hA,001NS00002gm2hAYAQ,"$765,746,985",
,,,,,Fusion Third Partners,Competitor,Aurora,Illinois,001NS00002gm2hI,001NS00002gm2hIYAQ,"$281,274,675",
,,,,,Fusion Fifth Dynamics,Prospect,Cleveland,Ohio,001NS00002gm2hU,001NS00002gm2hUYAQ,"$704,773,406",
,,,,,Fusion First Corp,Competitor,Miami,Florida,001NS00002gm2hf,001NS00002gm2hfYAA,"$752,051,438",
,,,,,Fusion First Services,Partner,Sacramento,California,001NS00002gm2hy,001NS00002gm2hyYAA,"$595,425,978",
,,,,,Fusion Fourth Systems,Partner,Sacramento,California,001NS00002gm2hz,001NS00002gm2hzYAA,"$598,774,085",
,,,,,Global Second Consulting,Competitor,Chicago,Illinois,001NS00002gm2iP,001NS00002gm2iPYAQ,"$307,557,451",
,,,,,Global Fifth Technologies,Prospect,Houston,Texas,001NS00002gm2iZ,001NS00002gm2iZYAQ,"$767,137,229",
,,,,,Global Fifth Networks,Competitor,Orlando,Florida,001NS00002gm2il,001NS00002gm2ilYAA,"$731,252,319",
,,,,,Global First LLP,Partner,Orlando,Florida,001NS00002gm2im,001NS00002gm2imYAA,"$985,336,338",
,,,,,Global Fifth Solutions,Competitor,San Antonio,Texas,001NS00002gm2iw,001NS00002gm2iwYAA,"$838,128,744",
,,,,,Golden Fifth S Corp,Partner,Albany,New York,001NS00002gm2j7,001NS00002gm2j7YAA,"$837,933,752",
,,,,,Golden Fifth Corp,Competitor,Columbus,Ohio,001NS00002gm2jJ,001NS00002gm2jJYAQ,"$800,640,987",
,,,,,Golden First Technologies,Prospect,Dallas,Texas,001NS00002gm2jM,001NS00002gm2jMYAQ,"$660,479,282",
,,,,,Golden Fourth Group,Competitor,Jacksonville,Florida,001NS00002gm2jU,001NS00002gm2jUYAQ,"$854,021,733",
,,,,,Golden Fourth Inc.,Competitor,Rockford,Illinois,001NS00002gm2mn,001NS00002gm2mnYAA,"$581,777,881",
,,,,,Golden First Systems,Partner,Toledo,Ohio,001NS00002gm2mr,001NS00002gm2mrYAA,"$398,186,125",
,,,,,Iron Fifth Industries,Partner,Los Angeles,California,001NS00002gm2nO,001NS00002gm2nOYAQ,"$554,443,820",
,,,,,Iron Second Dynamics,Partner,Philadelphia,Pennsylvania,001NS00002gm2na,001NS00002gm2naYAA,"$775,554,924",
,,,,,Miracle Fourth LLC,Prospect,Allentown,Pennsylvania,001NS00002gm2nr,001NS00002gm2nrYAA,"$634,909,504",
,,,,,Miracle Third Dynamics,Prospect,Austin,Texas,001NS00002gm2nw,001NS00002gm2nwYAA,"$513,421,420",
,,,,,Miracle Second Systems,Competitor,Dallas,Texas,001NS00002gm2oC,001NS00002gm2oCYAQ,"$791,486,006",
,,,,,Miracle Fifth Networks,Competitor,Philadelphia,Pennsylvania,001NS00002gm2oL,001NS00002gm2oLYAQ,"$702,527,673",
,,,,,Miracle Second Nonprofit,Partner,Philadelphia,Pennsylvania,001NS00002gm2oM,001NS00002gm2oMYAQ,"$826,328,351",
,,,,,Miracle Second Ventures,Prospect,Philadelphia,Pennsylvania,001NS00002gm2oN,001NS00002gm2oNYAQ,"$462,747,041",
,,,,,Miracle First Dynamics,Competitor,Rochester,New York,001NS00002gm2oT,001NS00002gm2oTYAQ,"$388,489,889",
,,,,,Miracle Third Branch,Prospect,Tampa,Florida,001NS00002gm2oh,001NS00002gm2ohYAA,"$404,731,137",
,,,,,NextGen Fourth Enterprises,Competitor,Miami,Florida,001NS00002gm2pC,001NS00002gm2pCYAQ,"$861,903,755",
,,,,,Nova Fourth Group,Competitor,Albany,New York,001NS00002gm2pZ,001NS00002gm2pZYAQ,"$421,972,853",
,,,,,Nova Fifth Ventures,Partner,Austin,Texas,001NS00002gm2pc,001NS00002gm2pcYAA,"$740,495,191",
,,,,,Nova Fifth Inc.,Competitor,Buffalo,New York,001NS00002gm2pe,001NS00002gm2peYAA,"$985,657,110",
,,,,,Nova Fifth Systems,Competitor,Buffalo,New York,001NS00002gm2pf,001NS00002gm2pfYAA,"$957,986,283",
,,,,,Nova First Consulting,Partner,Houston,Texas,001NS00002gm2sn,001NS00002gm2snYAA,"$884,273,697",
,,,,,Nova First Partners,Competitor,Los Angeles,California,001NS00002gm2ss,001NS00002gm2ssYAA,"$814,883,530",
,,,,,Nova Fourth Enterprises,Competitor,Tampa,Florida,001NS00002gm2tC,001NS00002gm2tCYAQ,"$917,476,900",
,,,,,Peak Fifth S Corp,Competitor,Aurora,Illinois,001NS00002gm2tG,001NS00002gm2tGYAQ,"$953,088,062",
